tony_id,show_title,opening_date,ceremony_year,category,nominated,won
1814,Illinoise,2024-04-24,2024,Best Choreography,1,1
1815,Hell's Kitchen,2024-04-20,2024,Best Choreography,1,0
1816,Here Lies Love,2023-07-20,2024,Best Choreography,1,0
1817,The Outsiders,2024-04-11,2024,Best Choreography,1,0
1818,Water for Elephants,2024-03-21,2024,Best Choreography,1,0
2085,The Outsiders,2024-04-11,2024,Best Direction of a Musical,1,1
2086,Hell's Kitchen,2024-04-20,2024,Best Direction of a Musical,1,0
2087,Merrily We Roll Along,,2024,Best Direction of a Musical,1,0
2088,Suffs,2022-04-06,2024,Best Direction of a Musical,1,0
2089,Water for Elephants,2024-03-21,2024,Best Direction of a Musical,1,0
2363,Stereophonic,2024-04-19,2024,Best Direction of a Play,1,1
2364,Appropriate,2023-12-18,2024,Best Direction of a Play,1,0
2365,Jaja's African Hair Braiding,,2024,Best Direction of a Play,1,0
2366,Mary Jane,2024-04-23,2024,Best Direction of a Play,1,0
2367,Purlie Victorious: A Non-Confederate Romp Through the Cotton Patch,2023-09-27,2024,Best Direction of a Play,1,0
50,The Outsiders,2024-04-11,2024,Best Musical,1,1
320,The Outsiders,2024-04-11,2024,Best Musical,1,1
321,Hell's Kitchen,2024-04-20,2024,Best Musical,1,0
322,Illinoise,2024-04-24,2024,Best Musical,1,0
323,Suffs,2022-04-06,2024,Best Musical,1,0
324,Water for Elephants,2024-03-21,2024,Best Musical,1,0
1526,Suffs,2022-04-06,2024,Best Original Score,1,1
1527,Days of Wine and Roses,2024-01-28,2024,Best Original Score,1,0
1528,Here Lies Love,2023-07-20,2024,Best Original Score,1,0
1529,The Outsiders,2024-04-11,2024,Best Original Score,1,0
1530,Stereophonic,2024-04-19,2024,Best Original Score,1,0
49,Stereophonic,2024-04-19,2024,Best Play,1,1
624,Stereophonic,2024-04-19,2024,Best Play,1,1
625,Jaja's African Hair Braiding,,2024,Best Play,1,0
626,Mary Jane,2024-04-23,2024,Best Play,1,0
627,Mother Play,2024-04-25,2024,Best Play,1,0
628,Prayer for the French Republic,2022-02-01,2024,Best Play,1,0
47,MERRILY WE ROLL ALONG,,2024,Best Revival of a Musical,1,1
794,Merrily We Roll Along [ 48 ],,2024,Best Revival of a Musical,1,1
795,Cabaret at the Kit Kat Club,2024-04-21,2024,Best Revival of a Musical,1,0
796,Gutenberg! The Musical!,2023-10-12,2024,Best Revival of a Musical,1,0
797,The Who's Tommy,2024-03-28,2024,Best Revival of a Musical,1,0
46,Appropriate,2023-12-18,2024,Best Revival of a Play,1,1
986,Appropriate,2023-12-18,2024,Best Revival of a Play,1,1
987,An Enemy of the People,2024-03-18,2024,Best Revival of a Play,1,0
988,Purlie Victorious: A Non-Confederate Romp Through the Cotton Patch,2023-09-27,2024,Best Revival of a Play,1,0
1283,Maybe Happy Ending,2024-11-12,2025,Best Book of a Musical,1,1
1284,Buena Vista Social Club,2025-03-19,2025,Best Book of a Musical,1,0
1285,Dead Outlaw,2025-04-27,2025,Best Book of a Musical,1,0
1286,Death Becomes Her,2024-11-21,2025,Best Book of a Musical,1,0
1287,Operation Mincemeat,2025-03-20,2025,Best Book of a Musical,1,0
1819,Buena Vista Social Club,2025-03-19,2025,Best Choreography,1,1
1820,BOOP! The Musical,2025-04-05,2025,Best Choreography,1,0
1821,Death Becomes Her,2024-11-21,2025,Best Choreography,1,0
1822,Gypsy,2024-12-19,2025,Best Choreography,1,0
1823,SMASH,2025-04-10,2025,Best Choreography,1,0
2090,Maybe Happy Ending,2024-11-12,2025,Best Direction of a Musical,1,1
2091,Buena Vista Social Club,2025-03-19,2025,Best Direction of a Musical,1,0
2092,Dead Outlaw,2025-04-27,2025,Best Direction of a Musical,1,0
2093,Death Becomes Her,2024-11-21,2025,Best Direction of a Musical,1,0
2094,SUNSET BLVD.,,2025,Best Direction of a Musical,1,0
2368,"OH, MARY!",2024-07-11,2025,Best Direction of a Play,1,1
2369,English,2025-01-23,2025,Best Direction of a Play,1,0
2370,The Hills of California,2024-09-29,2025,Best Direction of a Play,1,0
2371,John Proctor is the Villain,2025-04-14,2025,Best Direction of a Play,1,0
2372,The Picture of Dorian Gray,2025-03-27,2025,Best Direction of a Play,1,0
325,Maybe Happy Ending,2024-11-12,2025,Best Musical,1,1
326,Buena Vista Social Club,2025-03-19,2025,Best Musical,1,0
327,Dead Outlaw,2025-04-27,2025,Best Musical,1,0
328,Death Becomes Her,2024-11-21,2025,Best Musical,1,0
329,Operation Mincemeat,2025-03-20,2025,Best Musical,1,0
1531,Maybe Happy Ending,2024-11-12,2025,Best Original Score,1,1
1532,Dead Outlaw,2025-04-27,2025,Best Original Score,1,0
1533,Death Becomes Her,2024-11-21,2025,Best Original Score,1,0
1534,Operation Mincemeat,2025-03-20,2025,Best Original Score,1,0
1535,Real Women Have Curves,2025-04-27,2025,Best Original Score,1,0
629,Purpose,2025-03-17,2025,Best Play,1,1
630,English,2025-01-23,2025,Best Play,1,0
631,The Hills of California,2024-09-29,2025,Best Play,1,0
632,John Proctor is the Villain,2025-04-14,2025,Best Play,1,0
633,"OH, MARY!",2024-07-11,2025,Best Play,1,0
798,SUNSET BLVD.,,2025,Best Revival of a Musical,1,1
799,Floyd Collins,2025-04-21,2025,Best Revival of a Musical,1,0
800,Gypsy,2024-12-19,2025,Best Revival of a Musical,1,0
801,Pirates! The Penzance Musical,2025-04-24,2025,Best Revival of a Musical,1,0
989,Eureka Day,2024-12-16,2025,Best Revival of a Play,1,1
990,Our Town,2024-10-10,2025,Best Revival of a Play,1,0
991,Romeo + Juliet,2024-10-24,2025,Best Revival of a Play,1,0
992,Yellow Face,2024-10-01,2025,Best Revival of a Play,1,0
1288,Schmigadoon!,2026-04-20,2026,Best Book of a Musical,1,0
1289,Titaníque,2026-04-12,2026,Best Book of a Musical,1,0
1290,Two Strangers (Carry a Cake Across New York),2025-11-20,2026,Best Book of a Musical,1,0
1824,The Lost Boys,2026-04-26,2026,Best Choreography,1,0
1825,Ragtime,2025-10-16,2026,Best Choreography,1,0
1826,The Rocky Horror Show,2026-04-23,2026,Best Choreography,1,0
1827,Schmigadoon!,2026-04-20,2026,Best Choreography,1,0
2095,The Lost Boys,2026-04-26,2026,Best Direction of a Musical,1,0
2096,Ragtime,2025-10-16,2026,Best Direction of a Musical,1,0
2097,Schmigadoon!,2026-04-20,2026,Best Direction of a Musical,1,0
2098,Two Strangers (Carry a Cake Across New York),2025-11-20,2026,Best Direction of a Musical,1,0
2373,Death of a Salesman,2026-04-09,2026,Best Direction of a Play,1,0
2374,Giant,2026-03-23,2026,Best Direction of a Play,1,0
2375,Liberation,2025-10-28,2026,Best Direction of a Play,1,0
2376,Oedipus,2025-11-13,2026,Best Direction of a Play,1,0
330,Schmigadoon!,2026-04-20,2026,Best Musical,1,0
331,Titaníque,2026-04-12,2026,Best Musical,1,0
332,Two Strangers (Carry a Cake Across New York),2025-11-20,2026,Best Musical,1,0
1536,Death of a Salesman,2026-04-09,2026,Best Original Score,1,0
1537,Joe Turner’s Come and Gone,2026-04-25,2026,Best Original Score,1,0
1538,The Lost Boys,2026-04-26,2026,Best Original Score,1,0
1539,Schmigadoon!,2026-04-20,2026,Best Original Score,1,0
1540,Two Strangers (Carry a Cake Across New York),2025-11-20,2026,Best Original Score,1,0
634,Giant,2026-03-23,2026,Best Play,1,0
635,Liberation,2025-10-28,2026,Best Play,1,0
636,Little Bear Ridge Road,2025-10-30,2026,Best Play,1,0
802,Cats: The Jellicle Ball,2026-04-07,2026,Best Revival of a Musical,1,0
803,Ragtime,2025-10-16,2026,Best Revival of a Musical,1,0
804,The Rocky Horror Show,2026-04-23,2026,Best Revival of a Musical,1,0
993,Becky Shaw,2026-04-06,2026,Best Revival of a Play,1,0
994,Death of a Salesman,2026-04-09,2026,Best Revival of a Play,1,0
995,Every Brilliant Thing,2026-03-12,2026,Best Revival of a Play,1,0
996,Fallen Angels,2026-04-19,2026,Best Revival of a Play,1,0
997,Oedipus,2025-11-13,2026,Best Revival of a Play,1,0
