show_title,opening_date,show_type,is_revival,nyt_critics_pick,total_opening_reviews,up_count,meh_count,down_count,access_atlanta,afterelton,am_new_york,american_theater_web,asbury_park_press,associated_press,backstage,best_of_off_broadway,blog_critics,bloomberg,broadway_news,broadway_space,broadway_world,central_jersey,chicago_tribune,city_beat,curtain_up,dc_metro_theater_arts,dc_theatre_scene,deadline,dtli,entertainment_weekly,examiner,exetunt,financial_times,harvard_magazine,hollywood_reporter,huffington_post,la_times,life_upon_the_sacred_stage,lighting_and_sound_america,mashable,metro_us,metromix,music_omh,national_review,nbc_ny,new_jersey_newsroom,new_york_daily_news,new_york_magazine,new_york_observer,new_york_post,new_york_press,new_york_stage_review,new_york_sun,new_york_theater,new_york_theatre_guide,new_york_theatre_review,new_york_theatre_wire,new_york_times,new_york_times_original,new_yorker,newsday,nj_com,northjersey_com,ny1,ny1_news,ny_post,ny_theater_now,ny_theatre,ny_times,observer,out,people_magazine,rolling_stone,san_francisco_chronicle,show_business_weekly,stage_and_cinema,stage_buddy,talkin_broadway,tdf_a_theatre_magazine,telegraph,the_artery,the_boston_globe,the_daily_beast,the_epoch_times,the_faster_times,the_gothamist,the_guardian,the_huffington_post,the_independent,the_l_magazine,the_miami_herald,the_new_york_observer,the_public_reviews,the_source,the_villager,the_wrap,theater_in_the_now,theater_pizzazz,theatermania,theatre_is_easy,theatrely,time_out_new_york,times_square_chronicles,usa_today,vanity_fair,variety,village_voice,vulture,wall_street_journal,washington_examiner,washington_post
The Book of Mormon,2011-03-24,,0,0,7,7,0,0,,,up,,,,,,,,,,,,up,,,,,,,,,,,,up,,up,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,up
Three Men on a Horse,2011-03-24,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How to Succeed in Business Without Really Trying,2011-03-27,,0,0,10,4,5,1,,,up,,,,,,,,,,,,meh,,,,,,,up,,,,,meh,,meh,,,,,,,,,,meh,,,up,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,down
Bengal Tiger at the Baghdad Zoo,2011-03-31,,0,0,6,4,1,1,,,meh,,,up,,,,,,,,,down,,,,,,,,,,,,up,,up,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We're Gonna Die,2011-04-01,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Night with Fanny Brice,2011-04-03,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Love Song,2011-04-05,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benefactors,2011-04-05,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macbeth at BAM,2011-04-05,,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marie and Bruce,2011-04-05,,0,0,5,2,1,2,,,down,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,down,,,up,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Born Bad,2011-04-07,,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anything Goes,2011-04-07,,0,0,6,5,1,0,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,up,,,meh,,
Catch Me If You Can,2011-04-10,,0,0,10,0,6,4,,,down,,,meh,,,,,,,,,down,,,,,,,,,,,,meh,,,,,,,,,,,,meh,,,meh,,,,,,,,down,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,meh,,,,,
Go Back to Where You Are,2011-04-12,,0,0,5,3,2,0,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,up,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,
War Horse,2011-04-14,,0,0,5,5,0,0,,,up,,,,,,,,,,,,up,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,
Sixteen Wounded,2011-04-15,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Escape Artist,2011-04-15,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Future Anxiety,2011-04-15,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reading Under the Influence,2011-04-16,,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camelot,2011-04-16,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wonderland,2011-04-17,,0,0,5,0,0,5,,,,,,,down,,,,,,,,,,,,,,,,,,,,down,,,,,,,,,,,,,,,,,,,,,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,,,,,,,down,,,,,
High,2011-04-19,,0,0,5,1,2,2,,,,,,up,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,,,down,,
Sister Act,2011-04-20,,0,0,5,1,2,2,,,up,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,down,,,,,
Be A Good Little Widow,2011-04-20,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Picked,2011-04-20,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Under Construction,2011-04-21,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerusalem,2011-04-21,,0,0,5,5,0,0,,,up,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,up,,,,,
Born Yesterday,2011-04-24,,0,0,5,4,1,0,,,up,,,,up,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,meh,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The House of Blue Leaves,2011-04-25,,0,0,5,0,3,2,,,down,,,,,,,,,,,,meh,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,
The Normal Heart,2011-04-27,,0,0,8,8,0,0,,,up,,,up,up,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,up,,,,,,,,up,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,
Baby It's You,2011-04-27,,0,0,8,0,2,6,,,,,,down,,,,,,,,,down,,,,,,,meh,,,,,,,,,,,,,,,,,,down,,,,,,,,,,down,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,down,,,,,
The People in the Picture,2011-04-28,,0,0,5,1,3,1,,,,,,meh,down,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,
The Tragical Life of Cheeseboy,2011-04-29,,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Shaughraun,2011-05-01,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The School for Lies,2011-05-01,,0,0,5,5,0,0,,,,,,,up,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,up,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,
King Lear (BAM),2011-05-04,,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Intelligent Homosexual’s Guide to Capitalism and Socialism With a Key to the Scriptures,2011-05-05,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Black Dress,2011-05-05,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Human Comedy,2011-05-05,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleeping Beauty Wakes,2011-05-06,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Radio Play,2011-05-06,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Follies at Kennedy Center,2011-05-07,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Minister's Wife,2011-05-08,,0,0,5,2,2,1,,,meh,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,,,,,
"By the Way, Meet Vera Stark",2011-05-09,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Tempest at HERE Arts,2011-05-09,,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tearing Down the Walls,2011-05-12,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jesus Christ Superstar at Avon,2011-05-16,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucky Guy the Musical,2011-05-19,,0,0,5,1,3,1,,,,,,,up,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,
World Trade Center View,2011-05-19,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As It Is in Heaven,2011-05-20,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Married Wyatt Earp,2011-05-20,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mama, I Want to Sing: The Next Generation",2011-05-21,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Best is Yet to Come,2011-05-25,,0,0,5,2,3,0,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,meh,,,,,,,,,
Cradle and All,2011-05-25,,0,0,5,1,4,0,,,,,,,meh,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,meh,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shakespeare's Slave,2011-05-29,,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wax Wings,2011-06-01,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Under the Cross,2011-06-03,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ajax in Iraq,2011-06-03,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lysistrata Jones (Off-Broadway),2011-06-05,,0,0,5,5,0,0,,,,,,,up,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,up,,,,,
The Illusion,2011-06-05,,0,0,5,3,2,0,,,,,,up,up,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,
Measure for Measure (Shakespeare in the Park),2011-06-06,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Little Journey,2011-06-06,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Through a Glass Darkly,2011-06-06,,0,0,5,0,4,1,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,meh,,,,,
Sex Lives of Our Parents,2011-06-07,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Shaggs: Philosophy of the World,2011-06-07,,0,0,5,1,2,2,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,down,,,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,
Drawn and Quartered,2011-06-07,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Theatre for One,2011-06-08,,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One Arm,2011-06-09,,0,0,5,1,4,0,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,meh,,,,,,,,,
Zarkana,2011-06-09,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All's Well That Ends Well,2011-06-11,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our Lot,2011-06-12,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spider-Man: Turn Off the Dark,2011-06-14,,0,0,8,1,3,4,,,down,,,,up,,,,,,,,meh,,,,,,,down,,,,,down,,,,,,,,,,,,meh,,,,,,,,,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh
The Play About My Dad,2011-06-16,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Side Effects,2011-06-19,,0,0,5,2,2,1,,,down,,,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,
4000 Miles (2011),2011-06-20,,0,0,5,2,1,2,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,,,,,,,down,,,,,
Berenstain Bears LIVE!,2011-06-25,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rap Guide to Evolution,2011-06-26,,0,0,4,2,2,0,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,
The Magdalene,2011-06-28,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manipulation,2011-06-28,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Greenwich Village Follies,2011-06-28,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three Hotels,2011-06-29,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MoLoRa,2011-06-30,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victory - Choices in Reaction,2011-07-05,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julius by Design,2011-07-05,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Accidental Pervert,2011-07-05,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Judy Show: My Life as a Sitcom,2011-07-06,,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As You Like It (2011),2011-07-07,,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Master Class,2011-07-07,,0,0,7,4,1,2,,,up,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,down,,,,,,,,,,,,,,,,,down,,,,,,,meh,,up
Tryst,2011-07-07,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romeo and Juliet,2011-07-11,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voca People,2011-07-12,,0,0,5,3,2,0,,,,,,,meh,,,,,,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,up,,,,,,,,,
Hair: Summer of Love 2011,2011-07-13,,0,0,5,2,3,0,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,up,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,,,,,,,,,,,,
Salome,2011-07-13,,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Patsy,2011-07-15,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
King Lear 2011,2011-07-16,,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Yellow Brick Road,2011-07-19,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Strange and Separate People,2011-07-19,,0,0,5,0,3,2,,,,,,,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,down,,,,,,,,,,,,meh,,,,,,,,,,,,,,,,,,,,,meh,,,,,,,,,,,,
