review_id,show_title,opening_date,publication,critic,sentiment,review_date,is_opening_window,days_from_opening,is_nyt_critics_pick,excerpt,source
7452,Motherhood Out Loud,2011-10-04,Ny1,Roma Torre,meh,2011-10-05,1,1,,"What could be more universal than motherhood? It’s easy to justify crafting an entire show on the topic. The hard part is avoiding the Hallmark treatment. Mothers are, after all, sacred beings: I am one. I should know. But we’re not all saints. And credit Susan Rose and Joan Stein, whose billing was aptly worded ""Conceived By"", for striking just the right balance.",dtli
7455,Motherhood Out Loud,2011-10-04,THEATERMANIA,Sandy MacDonald,meh,2011-10-05,1,1,,"If the title of Motherhood Out Loud, the group of monologues and short scenes currently being presented by Primary Stages at 59E59 Theatres, instills a certain degree of dread, you should just overcome it!",dtli
7695,Man and Boy,2011-10-09,Associated Press,Mark Kennedy,meh,2011-10-09,1,0,,"Bernard Madoff’s massive multi-decade fraud was shocking indeed, but hardly new.

That sad fact is instantly recognizable in a timely new Broadway revival of Terence Rattigan’s ""Man and Boy"" that opened Sunday at the American Airlines Theatre starring Frank Langella.",dtli
7696,Man and Boy,2011-10-09,Backstage,David Sheward,meh,2011-10-09,1,0,,"With financial crises erupting in world headlines on a daily basis, a crackling melodrama about a brilliantly devious tycoon expanding his empire with no thought to the cost to others would seem like a natural. And if that tycoon is to be played by a commanding talent like Frank Langella, such a production would be appear to be a sure bet. To be sure, the Roundabout Theatre Company’s revival of Terrence Rattigan’s ""Man and Boy"" has many attractive features, but weaknesses in the play itself caus",dtli
7698,Man and Boy,2011-10-09,NEW YORK TIMES,Ben Brantley,meh,2011-10-09,1,0,,"When Frank Langella plays good, he’s fine; but when he’s bad, he’s a wonder. Having ditched the halo he wore as the sainted Sir Thomas More in “A Man for All Seasons” in 2008, Mr. Langella — the only actor to star on Broadway as both Dracula and Richard Nixon — has stepped back into the dark side in style. And this time he’s a villain that New York audiences should really love to hate: a soulless financier who wreaks havoc with other people’s money.",dtli
7694,Man and Boy,2011-10-09,Newsday,Linda Winer,up,2011-10-09,1,0,,"More than three decades ago, Frank Langella began toying with us — in a most serious way — about the unnerving seductiveness of evil. Long before today’s celebrity vampires, Langella heated up Broadway with a Dracula so beautiful that actresses in Victorian frocks lined up to present him their jugulars.",dtli
7697,Man and Boy,2011-10-09,THEATERMANIA,David Finkle,up,2011-10-09,1,0,,"When Terence Rattigan’s extremely well-crafted, highly effective 1963 melodrama Man and Boy, currently getting a seriously droll revival at the Roundabout Theatre Company starring the astonishing Frank Langella as the corrupt international financial mogul Gregor Antonescu, was first introduced, the play racked up relatively few performances in either London or New York.",dtli
7437,The Lyons Off-Broadway,2011-10-11,Backstage,David Sheward,up,2011-10-11,1,0,,"Though the title is a bit obvious and the theme is one the playwright has tackled numerous times before, Nicky Silver’s ""The Lyons,"" at the Vineyard Theatre, is an uproariously dark cartoon of a play, full of belly laughs and stark insights. Since the 1990s, Silver has been employing the dysfunctional-family template, usually with monstrous, narcissistic mothers, absent or distant fathers, unbearably lonely gay sons, and barely functional daughters. The characters’ neuroses lead them to commit i",dtli
7704,The Agony and the Ecstasy of Steve Jobs,2011-10-11,HOLLYWOOD REPORTER,David Rooney,up,2011-10-17,0,6,,"It might not be the eulogy the former Apple CEO would have chosen, but Mike Daisey’s The Agony and the Ecstasy of Steve Jobs is an eye-opener. Updated but not softened since the recent death of the “techno-libertarian hippie,” this provocative monologue pulls no punches in confronting us with the dark side of Jobs’ legacy and of our own mass addiction to gadgets.",dtli
7706,The Agony and the Ecstasy of Steve Jobs,2011-10-11,NEW YORK POST,Elisabeth Vincentelli,meh,2011-10-18,0,7,,"Hell hath no fury like a geek disappointed. Example No. 3,854: “The Agony and the Ecstasy of Steve Jobs,” the new solo piece by Mike Daisey.
With shows such as “The Last Cargo Cult” (about money) and “If You See Something Say Something” (about Homeland Security), the popular monologuist has acquired the reputation of a big-mouthed firebrand.",dtli
7434,The Lyons Off-Broadway,2011-10-11,NEW YORK TIMES,Ben Brantley,meh,2011-10-11,1,0,,"Do we have to spend another evening with her? You know, that smothering, belittling Jewish mother with the perfect manicure who seems to come round at least once a theater season to make her grown children feel smaller and less developed than embryos. Can’t we just pretend we ate some bad gefilte fish or something, and stay home?",dtli
7705,The Agony and the Ecstasy of Steve Jobs,2011-10-11,NEW YORK TIMES,Charles Isherwood,up,2011-10-17,0,6,,"I hate to tell you this, but your best friend has a dark secret in his past, the kind of shameful history that might just have you looking at him (or her?) a little sheepishly, with a furtive, sidelong glance instead of the former adoring gaze.",dtli
7707,The Agony and the Ecstasy of Steve Jobs,2011-10-11,New York Daily News,Joe Dziemianowicz,up,2011-10-18,0,7,,"Apple iPhones don’t grow on trees, despite the fruity name. But where do they come from? Who makes them? And how? You’ve probably never even wondered about that as you’ve tapped away and texted. But monologist Mike Daisey has.",dtli
7435,The Lyons Off-Broadway,2011-10-11,Ny Daily News,Joe Dziemianowicz,meh,2011-10-11,1,0,,"Nicky Silver’s sharp-tongued and cold-hearted farce ""The Lyons"" follows an American family doused in dysfunction – a theme covered so thoroughly that just typing the words makes my eyelids heavy.",dtli
7438,The Lyons Off-Broadway,2011-10-11,THEATERMANIA,Andy Propst,up,2011-10-12,1,1,,"Cancer and alcoholism are just two of the unlikely topics for Nicky Silver’s brand of excoriating humor in The Lyons, now at The Vineyard Theatre. Directed with a keen eye for detail by Mark Brokaw, and featuring a superlative ensemble led by Linda Lavin, the play has audiences howling during its first act and, despite a few stumbles in its second half, may even provoke a tear or two from theatergoers before the curtain falls.",dtli
7436,The Lyons Off-Broadway,2011-10-11,TIME OUT NEW YORK,Adam Feldman,meh,2011-10-11,1,0,,"Rita Lyons (Lavin), a Jewish matron from Connecticut, attends her husband’s deathbed with vulturine patience in the first act of Nicky Silver’s scab-picking new comedy. Long acrimonious, her marriage to Ben (Latessa) has moved to open warfare now that he has no time for niceties; she can hardly wait—though waiting is all she can do—for Ben to finally die, so she can feed on his spoils and move on. Speaking candid cruelties in a nasal caw, she bares her teeth in the shape of a smile.",dtli
7708,The Agony and the Ecstasy of Steve Jobs,2011-10-11,TIME OUT NEW YORK,Adam Feldman,up,2011-10-18,0,7,,"In The Agony and the Ecstasy of Steve Jobs, Mike Daisey takes a bite out of Apple, chews on it and spits it out as a two-hour monologue. If you’ve seen this master monologuist before, you know that he likes to mix things up—not just by weaving parallel stories in counterpoint, but also by shifting among various modes of discourse, from calm ratiocination to bursts of rage. But the latter mode seems to occupy a larger share of his latest piece than is usually the case: The disillusionment of this",dtli
7515,We Live Here,2011-10-12,Entertainment Weekly,Thom Geier,up,2011-10-13,1,1,,"Zoe Kazan is bursting with talent. She is best known as a talented actress in both films (Revolutionary Road) and plays (Broadway’s The Behanding in Spokane). With We Live Here, a handsomely produced drama playing at the Manhattan Theatre Club’s Off Broadway space at New York City Center through Nov. 6, she makes a promising debut as a playwright as well.",dtli
7513,We Live Here,2011-10-12,NEW YORK TIMES,Charles Isherwood,meh,2011-10-12,1,0,,"A wedding is an easy peg to hang drama on, for reasons that hardly need much elaboration. Two words suffice: family togetherness. In “We Live Here,” a programmatic play by Zoe Kazan that opened on Wednesday at City Center in a Manhattan Theater Club production, the summer nuptials of the daughter of an artsy clan in New England brings about a painful family reckoning with the impact of a tragedy from a dozen years before.",dtli
7516,We Live Here,2011-10-12,THEATERMANIA,CHRIS KOMPANEK,up,2011-10-13,1,1,,"Zoe Kazan has established herself as one of the theater’s most exciting young actresses, and now she has debuted her first Off-Broadway play, We Live Here, at Manhattan Theatre Club -City Center. The work proves to be an acutely observed family drama, and it receives a fine production, directed by Sam Gold and acted by a wonderful cast.",dtli
7517,We Live Here,2011-10-12,Talkin' Broadway,Matthew Murray,down,2011-10-13,1,1,,"Secrets aren’t everything in Zoe Kazan’s new play ""We Live Here"", which just opened at Manhattan Theatre Club: They’re the only thing. One suburban New England family has so grown to thrive on them, in fact, that they’re barely able to carry on whenever they’re allowed to just say exactly what they mean. If you’re thinking that can’t be a great way to live, you’re undoubtedly right. But it’s a worse way to structure a play, especially when — as here — all that subterfuge is so hopelessly manufac",dtli
7514,We Live Here,2011-10-12,VARIETY,Marilyn Stasio,down,2011-10-12,1,0,,"Actor-playwright Zoe Kazan (""A Behanding in Spokane"") sets the stage for a tense family drama in ""We Live Here"" when a gifted Juilliard student brings an unsuitable boyfriend home for her older sister’s wedding. But despite some artful dodging by helmer Sam Gold, events never get past the foreplay stage, putting some very capable performers in the awkward position of having to look busy while spinning in place. From the looks of it, Manhattan Theater Club jumped the gun by mounting a mainstage p",dtli
7603,The Mountaintop,2011-10-13,AM NEW YORK,Matt Windman,down,2011-10-13,1,0,,"How can a play about a revered historical figure that allegedly received wild acclaim in London turn out to be so bad?

“The Mountaintop,” Katori Hall’s 90-minute, two-character drama, depicts Dr. Martin Luther King Jr. on April 3, 1968, the night before his assassination. Samuel L. Jackson, in his Broadway debut, plays King alongside Angela Bassett. (Halle Berry was originally expected to co-star.)",dtli
7602,The Mountaintop,2011-10-13,Associated Press,Mark Kennedy,up,2011-10-13,1,0,,"Something very strange is happening in Room 306 of the Lorraine Motel.

Playwright Katori Hall takes us into the room to reveal what it might have been like to be in the Memphis room in April 1968 on the night before the Rev. Martin Luther King Jr. was assassinated. In the room, we watch a civil rights icon flirt, curse, get rattled by lightening, smoke Pall Malls, sip booze, acknowledge his stinky feet and even have a pillow fight with a young woman.",dtli
